customer_id,first_name,last_name,email,active,address,district,postal_code,city,country,rental_date,return_date,amount,payment_date,rental_duration
2,patricia,johnson,patricia.johnson@sakilacustomer.org,1,"1121 loja avenue",california,17886,"san bernardino","united states","2005-08-17 03:52:18","2005-08-20 07:04:18",2.99,"2005-08-17 03:52:18",3
2,patricia,johnson,patricia.johnson@sakilacustomer.org,1,"1121 loja avenue",california,17886,"san bernardino","united states","2005-08-19 06:26:04","2005-08-23 11:37:04",2.99,"2005-08-19 06:26:04",4
2,patricia,johnson,patricia.johnson@sakilacustomer.org,1,"1121 loja avenue",california,17886,"san bernardino","united states","2005-08-21 13:24:32","2005-08-27 08:59:32",4.99,"2005-08-21 13:24:32",6
2,patricia,johnson,patricia.johnson@sakilacustomer.org,1,"1121 loja avenue",california,17886,"san bernardino","united states","2005-08-21 22:41:56","2005-08-29 00:18:56",5.99,"2005-08-21 22:41:56",8
2,patricia,johnson,patricia.johnson@sakilacustomer.org,1,"1121 loja avenue",california,17886,"san bernardino","united states","2005-08-22 13:53:04","2005-08-31 15:51:04",4.99,"2005-08-22 13:53:04",9
2,patricia,johnson,patricia.johnson@sakilacustomer.org,1,"1121 loja avenue",california,17886,"san bernardino","united states","2005-08-23 17:39:35","2005-08-25 23:23:35",4.99,"2005-08-23 17:39:35",2
3,linda,williams,linda.williams@sakilacustomer.org,1,"692 joliet street",attika,83579,athenai,greece,"2005-05-27 17:17:09","2005-06-02 11:20:09",1.99,"2005-05-27 17:17:09",6
3,linda,williams,linda.williams@sakilacustomer.org,1,"692 joliet street",attika,83579,athenai,greece,"2005-05-29 22:43:55","2005-06-01 17:43:55",2.99,"2005-05-29 22:43:55",3
3,linda,williams,linda.williams@sakilacustomer.org,1,"692 joliet street",attika,83579,athenai,greece,"2005-06-16 01:34:05","2005-06-24 04:27:05",8.99,"2005-06-16 01:34:05",8
3,linda,williams,linda.williams@sakilacustomer.org,1,"692 joliet street",attika,83579,athenai,greece,"2005-06-16 15:19:10","2005-06-25 11:39:10",6.99,"2005-06-16 15:19:10",9
3,linda,williams,linda.williams@sakilacustomer.org,1,"692 joliet street",attika,83579,athenai,greece,"2005-06-17 05:15:15","2005-06-24 11:05:15",6.99,"2005-06-17 05:15:15",7
3,linda,williams,linda.williams@sakilacustomer.org,1,"692 joliet street",attika,83579,athenai,greece,"2005-06-19 08:34:53","2005-06-28 04:19:53",2.99,"2005-06-19 08:34:53",9
3,linda,williams,linda.williams@sakilacustomer.org,1,"692 joliet street",attika,83579,athenai,greece,"2005-07-07 10:23:25","2005-07-10 13:18:25",4.99,"2005-07-07 10:23:25",3
3,linda,williams,linda.williams@sakilacustomer.org,1,"692 joliet street",attika,83579,athenai,greece,"2005-07-08 12:47:11","2005-07-15 09:08:11",4.99,"2005-07-08 12:47:11",7
3,linda,williams,linda.williams@sakilacustomer.org,1,"692 joliet street",attika,83579,athenai,greece,"2005-07-27 04:54:42","2005-08-03 01:42:42",5.99,"2005-07-27 04:54:42",7
3,linda,williams,linda.williams@sakilacustomer.org,1,"692 joliet street",attika,83579,athenai,greece,"2005-07-27 20:23:12","2005-08-05 18:46:12",10.99,"2005-07-27 20:23:12",9
3,linda,williams,linda.williams@sakilacustomer.org,1,"692 joliet street",attika,83579,athenai,greece,"2005-07-28 03:59:21","2005-08-05 08:52:21",7.99,"2005-07-28 03:59:21",8
3,linda,williams,linda.williams@sakilacustomer.org,1,"692 joliet street",attika,83579,athenai,greece,"2005-07-28 04:46:30","2005-08-04 08:41:30",6.99,"2005-07-28 04:46:30",7
3,linda,williams,linda.williams@sakilacustomer.org,1,"692 joliet street",attika,83579,athenai,greece,"2005-07-28 11:46:45","2005-07-29 07:19:45",4.99,"2005-07-28 11:46:45",1
3,linda,williams,linda.williams@sakilacustomer.org,1,"692 joliet street",attika,83579,athenai,greece,"2005-07-28 18:17:14","2005-07-30 18:22:14",4.99,"2005-07-28 18:17:14",2
3,linda,williams,linda.williams@sakilacustomer.org,1,"692 joliet street",attika,83579,athenai,greece,"2005-07-29 11:07:04","2005-08-06 13:30:04",2.99,"2005-07-29 11:07:04",8
3,linda,williams,linda.williams@sakilacustomer.org,1,"692 joliet street",attika,83579,athenai,greece,"2005-07-30 13:31:20","2005-08-06 16:42:20",1.99,"2005-07-30 13:31:20",7
3,linda,williams,linda.williams@sakilacustomer.org,1,"692 joliet street",attika,83579,athenai,greece,"2005-07-30 21:45:46","2005-08-05 21:22:46",3.99,"2005-07-30 21:45:46",6
3,linda,williams,linda.williams@sakilacustomer.org,1,"692 joliet street",attika,83579,athenai,greece,"2005-07-31 03:27:58","2005-08-03 05:58:58",2.99,"2005-07-31 03:27:58",3
3,linda,williams,linda.williams@sakilacustomer.org,1,"692 joliet street",attika,83579,athenai,greece,"2005-07-31 11:32:58","2005-08-04 17:12:58",4.99,"2005-07-31 11:32:58",4
3,linda,williams,linda.williams@sakilacustomer.org,1,"692 joliet street",attika,83579,athenai,greece,"2005-08-01 14:19:48","2005-08-08 20:01:48",5.99,"2005-08-01 14:19:48",7
3,linda,williams,linda.williams@sakilacustomer.org,1,"692 joliet street",attika,83579,athenai,greece,"2005-08-18 14:49:55","2005-08-24 15:20:55",4.99,"2005-08-18 14:49:55",6
3,linda,williams,linda.williams@sakilacustomer.org,1,"692 joliet street",attika,83579,athenai,greece,"2005-08-19 22:18:07","2005-08-27 19:23:07",8.99,"2005-08-19 22:18:07",8
3,linda,williams,linda.williams@sakilacustomer.org,1,"692 joliet street",attika,83579,athenai,greece,"2005-08-20 06:14:12","2005-08-26 00:44:12",2.99,"2005-08-20 06:14:12",6
3,linda,williams,linda.williams@sakilacustomer.org,1,"692 joliet street",attika,83579,athenai,greece,"2005-08-21 20:50:48","2005-08-29 18:08:48",8.99,"2005-08-21 20:50:48",8
3,linda,williams,linda.williams@sakilacustomer.org,1,"692 joliet street",attika,83579,athenai,greece,"2005-08-22 09:37:27","2005-08-23 14:39:27",0.99,"2005-08-22 09:37:27",1
3,linda,williams,linda.williams@sakilacustomer.org,1,"692 joliet street",attika,83579,athenai,greece,"2005-08-23 07:10:14","2005-08-26 07:21:14",2.99,"2005-08-23 07:10:14",3
4,barbara,jones,barbara.jones@sakilacustomer.org,1,"1566 inegl manor",mandalay,53561,myingyan,myanmar,"2005-06-15 09:31:28","2005-06-19 04:33:28",4.99,"2005-06-15 09:31:28",4
4,barbara,jones,barbara.jones@sakilacustomer.org,1,"1566 inegl manor",mandalay,53561,myingyan,myanmar,"2005-06-16 08:08:40","2005-06-17 11:12:40",0.99,"2005-06-16 08:08:40",1
4,barbara,jones,barbara.jones@sakilacustomer.org,1,"1566 inegl manor",mandalay,53561,myingyan,myanmar,"2005-06-16 14:01:27","2005-06-18 09:35:27",2.99,"2005-06-16 14:01:27",2
4,barbara,jones,barbara.jones@sakilacustomer.org,1,"1566 inegl manor",mandalay,53561,myingyan,myanmar,"2005-06-16 15:51:52","2005-06-20 13:27:52",0.99,"2005-06-16 15:51:52",4
4,barbara,jones,barbara.jones@sakilacustomer.org,1,"1566 inegl manor",mandalay,53561,myingyan,myanmar,"2005-06-17 14:31:12","2005-06-19 11:04:12",0.99,"2005-06-17 14:31:12",2
4,barbara,jones,barbara.jones@sakilacustomer.org,1,"1566 inegl manor",mandalay,53561,myingyan,myanmar,"2005-06-19 09:39:01","2005-06-25 08:33:01",5.99,"2005-06-19 09:39:01",6
4,barbara,jones,barbara.jones@sakilacustomer.org,1,"1566 inegl manor",mandalay,53561,myingyan,myanmar,"2005-07-28 02:10:10","2005-07-30 04:29:10",2.99,"2005-07-28 02:10:10",2
4,barbara,jones,barbara.jones@sakilacustomer.org,1,"1566 inegl manor",mandalay,53561,myingyan,myanmar,"2005-07-28 04:37:59","2005-07-29 09:20:59",2.99,"2005-07-28 04:37:59",1
4,barbara,jones,barbara.jones@sakilacustomer.org,1,"1566 inegl manor",mandalay,53561,myingyan,myanmar,"2005-07-29 18:44:57","2005-08-03 18:25:57",3.99,"2005-07-29 18:44:57",5
4,barbara,jones,barbara.jones@sakilacustomer.org,1,"1566 inegl manor",mandalay,53561,myingyan,myanmar,"2005-07-30 08:46:09","2005-08-05 10:34:09",5.99,"2005-07-30 08:46:09",6
4,barbara,jones,barbara.jones@sakilacustomer.org,1,"1566 inegl manor",mandalay,53561,myingyan,myanmar,"2005-07-30 18:58:00","2005-08-03 15:14:00",5.99,"2005-07-30 18:58:00",4
4,barbara,jones,barbara.jones@sakilacustomer.org,1,"1566 inegl manor",mandalay,53561,myingyan,myanmar,"2005-08-02 07:09:34","2005-08-08 08:39:34",0.99,"2005-08-02 07:09:34",6
4,barbara,jones,barbara.jones@sakilacustomer.org,1,"1566 inegl manor",mandalay,53561,myingyan,myanmar,"2005-08-02 08:20:31","2005-08-04 05:06:31",2.99,"2005-08-02 08:20:31",2
4,barbara,jones,barbara.jones@sakilacustomer.org,1,"1566 inegl manor",mandalay,53561,myingyan,myanmar,"2005-08-17 00:28:01","2005-08-19 04:47:01",4.99,"2005-08-17 00:28:01",2
4,barbara,jones,barbara.jones@sakilacustomer.org,1,"1566 inegl manor",mandalay,53561,myingyan,myanmar,"2005-08-18 00:14:03","2005-08-18 23:52:03",2.99,"2005-08-18 00:14:03",0
4,barbara,jones,barbara.jones@sakilacustomer.org,1,"1566 inegl manor",mandalay,53561,myingyan,myanmar,"2005-08-18 05:14:44","2005-08-27 01:32:44",8.99,"2005-08-18 05:14:44",9
4,barbara,jones,barbara.jones@sakilacustomer.org,1,"1566 inegl manor",mandalay,53561,myingyan,myanmar,"2005-08-19 02:19:13","2005-08-23 07:49:13",1.99,"2005-08-19 02:19:13",4
4,barbara,jones,barbara.jones@sakilacustomer.org,1,"1566 inegl manor",mandalay,53561,myingyan,myanmar,"2005-08-20 09:32:04","2005-08-23 14:29:04",2.99,"2005-08-20 09:32:04",3
4,barbara,jones,barbara.jones@sakilacustomer.org,1,"1566 inegl manor",mandalay,53561,myingyan,myanmar,"2005-08-20 12:55:40","2005-08-28 09:06:40",6.99,"2005-08-20 12:55:40",8
4,barbara,jones,barbara.jones@sakilacustomer.org,1,"1566 inegl manor",mandalay,53561,myingyan,myanmar,"2005-08-21 04:53:37","2005-08-25 23:39:37",4.99,"2005-08-21 04:53:37",4
4,barbara,jones,barbara.jones@sakilacustomer.org,1,"1566 inegl manor",mandalay,53561,myingyan,myanmar,"2005-08-22 13:58:23","2005-08-28 14:33:23",2.99,"2005-08-22 13:58:23",6
4,barbara,jones,barbara.jones@sakilacustomer.org,1,"1566 inegl manor",mandalay,53561,myingyan,myanmar,"2005-08-23 07:43:00","2005-08-27 10:47:00",1.99,"2005-08-23 07:43:00",4
5,elizabeth,brown,elizabeth.brown@sakilacustomer.org,1,"53 idfu parkway",nantou,42399,nantou,taiwan,"2005-05-29 07:25:16","2005-05-30 05:21:16",0.99,"2005-05-29 07:25:16",1
5,elizabeth,brown,elizabeth.brown@sakilacustomer.org,1,"53 idfu parkway",nantou,42399,nantou,taiwan,"2005-05-31 11:15:43","2005-06-07 12:02:43",6.99,"2005-05-31 11:15:43",7
5,elizabeth,brown,elizabeth.brown@sakilacustomer.org,1,"53 idfu parkway",nantou,42399,nantou,taiwan,"2005-05-31 19:46:38","2005-06-05 14:03:38",1.99,"2005-05-31 19:46:38",5
5,elizabeth,brown,elizabeth.brown@sakilacustomer.org,1,"53 idfu parkway",nantou,42399,nantou,taiwan,"2005-06-15 22:03:14","2005-06-23 18:42:14",3.99,"2005-06-15 22:03:14",8
5,elizabeth,brown,elizabeth.brown@sakilacustomer.org,1,"53 idfu parkway",nantou,42399,nantou,taiwan,"2005-06-16 08:01:02","2005-06-19 09:04:02",2.99,"2005-06-16 08:01:02",3
5,elizabeth,brown,elizabeth.brown@sakilacustomer.org,1,"53 idfu parkway",nantou,42399,nantou,taiwan,"2005-06-17 15:56:53","2005-06-21 14:19:53",4.99,"2005-06-17 15:56:53",4
5,elizabeth,brown,elizabeth.brown@sakilacustomer.org,1,"53 idfu parkway",nantou,42399,nantou,taiwan,"2005-06-19 04:20:13","2005-06-25 07:00:13",2.99,"2005-06-19 04:20:13",6
5,elizabeth,brown,elizabeth.brown@sakilacustomer.org,1,"53 idfu parkway",nantou,42399,nantou,taiwan,"2005-06-20 18:38:22","2005-06-26 00:00:22",4.99,"2005-06-20 18:38:22",6
5,elizabeth,brown,elizabeth.brown@sakilacustomer.org,1,"53 idfu parkway",nantou,42399,nantou,taiwan,"2005-07-06 09:11:58","2005-07-08 10:50:58",4.99,"2005-07-06 09:11:58",2
5,elizabeth,brown,elizabeth.brown@sakilacustomer.org,1,"53 idfu parkway",nantou,42399,nantou,taiwan,"2005-07-08 20:04:43","2005-07-13 17:57:43",2.99,"2005-07-08 20:04:43",5
5,elizabeth,brown,elizabeth.brown@sakilacustomer.org,1,"53 idfu parkway",nantou,42399,nantou,taiwan,"2005-07-09 01:57:57","2005-07-09 22:07:57",4.99,"2005-07-09 01:57:57",0
5,elizabeth,brown,elizabeth.brown@sakilacustomer.org,1,"53 idfu parkway",nantou,42399,nantou,taiwan,"2005-07-09 07:13:52","2005-07-18 05:18:52",5.99,"2005-07-09 07:13:52",9
5,elizabeth,brown,elizabeth.brown@sakilacustomer.org,1,"53 idfu parkway",nantou,42399,nantou,taiwan,"2005-07-09 08:51:42","2005-07-15 03:59:42",1.99,"2005-07-09 08:51:42",6
5,elizabeth,brown,elizabeth.brown@sakilacustomer.org,1,"53 idfu parkway",nantou,42399,nantou,taiwan,"2005-07-10 11:09:35","2005-07-17 16:41:35",0.99,"2005-07-10 11:09:35",7
5,elizabeth,brown,elizabeth.brown@sakilacustomer.org,1,"53 idfu parkway",nantou,42399,nantou,taiwan,"2005-07-11 03:17:04","2005-07-19 07:08:04",8.99,"2005-07-11 03:17:04",8
5,elizabeth,brown,elizabeth.brown@sakilacustomer.org,1,"53 idfu parkway",nantou,42399,nantou,taiwan,"2005-07-12 11:27:35","2005-07-21 16:35:35",3.99,"2005-07-12 11:27:35",9
5,elizabeth,brown,elizabeth.brown@sakilacustomer.org,1,"53 idfu parkway",nantou,42399,nantou,taiwan,"2005-07-12 12:16:28","2005-07-19 17:03:28",4.99,"2005-07-12 12:16:28",7
5,elizabeth,brown,elizabeth.brown@sakilacustomer.org,1,"53 idfu parkway",nantou,42399,nantou,taiwan,"2005-07-27 12:37:28","2005-07-30 15:12:28",0.99,"2005-07-27 12:37:28",3
5,elizabeth,brown,elizabeth.brown@sakilacustomer.org,1,"53 idfu parkway",nantou,42399,nantou,taiwan,"2005-07-28 01:50:29","2005-07-30 22:23:29",0.99,"2005-07-28 01:50:29",2
5,elizabeth,brown,elizabeth.brown@sakilacustomer.org,1,"53 idfu parkway",nantou,42399,nantou,taiwan,"2005-07-28 08:43:39","2005-08-04 14:33:39",3.99,"2005-07-28 08:43:39",7
5,elizabeth,brown,elizabeth.brown@sakilacustomer.org,1,"53 idfu parkway",nantou,42399,nantou,taiwan,"2005-07-29 01:11:23","2005-07-31 01:53:23",2.99,"2005-07-29 01:11:23",2
5,elizabeth,brown,elizabeth.brown@sakilacustomer.org,1,"53 idfu parkway",nantou,42399,nantou,taiwan,"2005-07-30 04:14:28","2005-08-06 09:08:28",1.99,"2005-07-30 04:14:28",7
5,elizabeth,brown,elizabeth.brown@sakilacustomer.org,1,"53 idfu parkway",nantou,42399,nantou,taiwan,"2005-07-30 23:52:30","2005-08-08 05:22:30",4.99,"2005-07-30 23:52:30",9
5,elizabeth,brown,elizabeth.brown@sakilacustomer.org,1,"53 idfu parkway",nantou,42399,nantou,taiwan,"2005-07-31 14:00:53","2005-08-08 18:51:53",3.99,"2005-07-31 14:00:53",8
5,elizabeth,brown,elizabeth.brown@sakilacustomer.org,1,"53 idfu parkway",nantou,42399,nantou,taiwan,"2005-08-01 14:48:45","2005-08-04 13:41:45",4.99,"2005-08-01 14:48:45",3
5,elizabeth,brown,elizabeth.brown@sakilacustomer.org,1,"53 idfu parkway",nantou,42399,nantou,taiwan,"2005-08-01 15:27:10","2005-08-02 13:16:10",0.99,"2005-08-01 15:27:10",1
5,elizabeth,brown,elizabeth.brown@sakilacustomer.org,1,"53 idfu parkway",nantou,42399,nantou,taiwan,"2005-08-02 04:56:45","2005-08-11 08:04:45",4.99,"2005-08-02 04:56:45",9
5,elizabeth,brown,elizabeth.brown@sakilacustomer.org,1,"53 idfu parkway",nantou,42399,nantou,taiwan,"2005-08-02 10:50:06","2005-08-04 05:24:06",4.99,"2005-08-02 10:50:06",2
5,elizabeth,brown,elizabeth.brown@sakilacustomer.org,1,"53 idfu parkway",nantou,42399,nantou,taiwan,"2005-08-17 16:28:53","2005-08-25 10:31:53",3.99,"2005-08-17 16:28:53",8
5,elizabeth,brown,elizabeth.brown@sakilacustomer.org,1,"53 idfu parkway",nantou,42399,nantou,taiwan,"2005-08-18 00:10:04","2005-08-26 00:51:04",9.99,"2005-08-18 00:10:04",8
5,elizabeth,brown,elizabeth.brown@sakilacustomer.org,1,"53 idfu parkway",nantou,42399,nantou,taiwan,"2005-08-19 00:24:08","2005-08-21 22:53:08",2.99,"2005-08-19 00:24:08",2
